Link
https://veiculo.mercadolivre.com.br/MLB-3600597081-marcopolo-vialle-200910-mb-of-1722-47-lug-r-85-mil-_JM#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=67b913fc-0d7c-4f24-8fa4-408e2d52ab97
https://veiculo.mercadolivre.com.br/MLB-3677633831-mercedes-benz-sprinter-van-cdi-415-_JM#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=97494886-7e76-44be-a78a-3cd0c2b7978a
https://veiculo.mercadolivre.com.br/MLB-3700976837-dd-comil-2018-scania-k-400-6x2-3e-3-portas-r-1350000-_JM#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=ee6eb288-6606-4c1b-82c3-035386ca7d49
https://veiculo.mercadolivre.com.br/MLB-3702021819-viaggio-1050-mb-o-500rs-20142015-46l-r-560-mil-_JM#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=828ff24f-f7d8-4931-8113-8c8454854bf9
https://veiculo.mercadolivre.com.br/MLB-3794992261-marcopolo-g8-volvo-b420r-52-lug-completo-r-190500000-_JM#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=828ff24f-f7d8-4931-8113-8c8454854bf9
https://veiculo.mercadolivre.com.br/MLB-3795017835-micro-vw-9160-ano-2013-ar-cond-wc-22-lug-r-260-mil-_JM#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=bb6a427f-8b6f-4df7-920c-209d18e61ebd
https://veiculo.mercadolivre.com.br/MLB-3804934271-marcopolo-1050-m-benz-o-500r-2012-46l-ar-wc-r-280-mil-_JM#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=828ff24f-f7d8-4931-8113-8c8454854bf9
https://veiculo.mercadolivre.com.br/MLB-3831509869-rodoviario-comil-versatile-volkswagen-17230-2024-_JM#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=ee6eb288-6606-4c1b-82c3-035386ca7d49
https://veiculo.mercadolivre.com.br/MLB-3831509869-rodoviario-comil-versatile-volkswagen-17230-2024-_JM?pdp_filters=state%3ATUxCUFNBT085N2E4#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=ee404398-4a0d-41ef-9af9-b6f8d9620341
https://veiculo.mercadolivre.com.br/MLB-3852765719-urbano-marcopolo-torino-mercedes-benz-of1721l-2017-_JM#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=21e1d4d2-83d6-4dfc-a96f-f347259f6539
https://veiculo.mercadolivre.com.br/MLB-3852765719-urbano-marcopolo-torino-mercedes-benz-of1721l-2017-_JM?pdp_filters=state%3ATUxCUFNBT085N2E4#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=ee404398-4a0d-41ef-9af9-b6f8d9620341
https://veiculo.mercadolivre.com.br/MLB-3852765719-urbano-marcopolo-torino-mercedes-benz-of1721l-2017-_JM?pdp_filters=state%3ATUxCUFNBT085N2E4#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=1220d174-7e16-44ab-ab4d-ebbfdba5f734
https://veiculo.mercadolivre.com.br/MLB-3859220143-marcopolo-volare-fly9-202223-33l-r-600-mil-_JM#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=828ff24f-f7d8-4931-8113-8c8454854bf9
https://veiculo.mercadolivre.com.br/MLB-3874924401-mbenz-sprinter-2022-rf-6913-_JM#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3875066253-volvo-paradiso-200910-rf-6914-_JM#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=854da677-993e-4ebe-8504-b8dd192646e7
https://veiculo.mercadolivre.com.br/MLB-3884246363-mbenz-ideale-202021-rf-6916-_JM#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3887507245-scania-paradiso-2010-rf-6919-_JM#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3891031691-marcopolo-viaggio-g7-1050-mercedes-o-500r-ar-wc-2016-_JM#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=21e1d4d2-83d6-4dfc-a96f-f347259f6539
https://veiculo.mercadolivre.com.br/MLB-3891031691-marcopolo-viaggio-g7-1050-mercedes-o-500r-ar-wc-2016-_JM?pdp_filters=state%3ATUxCUFNBT085N2E4#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=1220d174-7e16-44ab-ab4d-ebbfdba5f734
https://veiculo.mercadolivre.com.br/MLB-3893895217-sprinter-415-teto-alto-2014-cod-tc-1314-_JM#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=0d048620-011a-4c0d-a4d9-0912ab293305
https://veiculo.mercadolivre.com.br/MLB-3893895217-sprinter-415-teto-alto-2014-cod-tc-1314-_JM#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=7ab11cc5-4dce-4b61-9bd4-d1b82e93d579
https://veiculo.mercadolivre.com.br/MLB-3895591677-ford-transit-ano-2013-super-oferta-ligue-e-confira-ref439-_JM#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=74c6bfea-1864-4583-84c7-a89589116ba4
https://veiculo.mercadolivre.com.br/MLB-3895591677-ford-transit-ano-2013-super-oferta-ligue-e-confira-ref439-_JM#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=7cf69ac1-b59b-42b4-be66-5232527ec6c7
https://veiculo.mercadolivre.com.br/MLB-3902341611-scania-dd-2018-rf-6929-_JM#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3904924397-scania-dd-2014-rf-6931-_JM#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3906651823-volvo-paradiso-2016-rf-6937-_JM#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3908385407-mbenz-paradiso-2015-rf-6942-_JM#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3910576893-scania-dd-2005-rf-6946-_JM#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=dcdce5c9-f1f2-4238-b1c3-9feeb5a35396
https://veiculo.mercadolivre.com.br/MLB-3914178571-mbenz-ld-2015-rf-6949-_JM#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=dcdce5c9-f1f2-4238-b1c3-9feeb5a35396
https://veiculo.mercadolivre.com.br/MLB-3916349489-mbenz-ld-201920-rf-6950-_JM#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3927015403-nibus-escolar-usado-vw-15190-snior-midi-_JM#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=fa97dc0d-6401-48d3-8436-2009a5ecf025
https://veiculo.mercadolivre.com.br/MLB-3927162421-nibus-escolar-usado-iveco-city-class-_JM#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=a2f67a9b-3386-4922-8154-2059aac33b92
https://veiculo.mercadolivre.com.br/MLB-3933158699-mercedes-benz-415-cdi-sprinter-16-lugares-2018-_JM#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=d858e806-ce45-4242-85aa-c138dc9e92a5
https://veiculo.mercadolivre.com.br/MLB-3934778473-neobus-thunder-volks-9-160-completo-c-wc-ano-2017-cod-422-_JM#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=5abd4b52-3093-48a8-96ed-da81bec28ed6
https://veiculo.mercadolivre.com.br/MLB-3934778473-neobus-thunder-volks-9-160-completo-c-wc-ano-2017-cod-422-_JM#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3934876003-volare-w9-fly-2020-mercedes-32-lugares-cod-295-_JM#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=5abd4b52-3093-48a8-96ed-da81bec28ed6
https://veiculo.mercadolivre.com.br/MLB-3934876003-volare-w9-fly-2020-mercedes-32-lugares-cod-295-_JM#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3934947229-viaggio-900-g7-mercedes-benz-of-1724-ano-2017-cod-194-_JM#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=5abd4b52-3093-48a8-96ed-da81bec28ed6
https://veiculo.mercadolivre.com.br/MLB-3934947229-viaggio-900-g7-mercedes-benz-of-1724-ano-2017-cod-194-_JM#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3935898507-renault-master-l3h2-marticar-ano-2019-cod-502-_JM#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=7e0e7d33-b077-4090-a956-b05caf77ff70
https://veiculo.mercadolivre.com.br/MLB-3935898507-renault-master-l3h2-marticar-ano-2019-cod-502-_JM#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=37f4e5a1-d25a-4311-bce2-0a6843c9639a
https://veiculo.mercadolivre.com.br/MLB-3937950159-scania-dd-201717-rf-6963-_JM#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=dcdce5c9-f1f2-4238-b1c3-9feeb5a35396
https://veiculo.mercadolivre.com.br/MLB-3938124607-micro-mercdes-1519-caio-apache-27-lugares-ano-2020-_JM#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=ca1145fa-74b1-4b94-8630-26f67a7b4746
https://veiculo.mercadolivre.com.br/MLB-3938124607-micro-mercdes-1519-caio-apache-27-lugares-ano-2020-_JM?pdp_filters=state%3ATUxCUFNBT085N2E4#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=1220d174-7e16-44ab-ab4d-ebbfdba5f734
https://veiculo.mercadolivre.com.br/MLB-3938124607-micro-mercdes-1519-caio-apache-27-lugares-ano-2020-_JM?pdp_filters=state%3ATUxCUFNBT085N2E4#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=9446997e-95d5-4862-961e-a6ad3b91b766
https://veiculo.mercadolivre.com.br/MLB-3938168763-micrao-caio-apache-mercedes-1519-27-lug-ano-2017-_JM#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=033dd98a-69fb-4526-9f4f-b83b7b4be768
https://veiculo.mercadolivre.com.br/MLB-3938168763-micrao-caio-apache-mercedes-1519-27-lug-ano-2017-_JM?pdp_filters=state%3ATUxCUFNBT085N2E4#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=9446997e-95d5-4862-961e-a6ad3b91b766
https://veiculo.mercadolivre.com.br/MLB-3938555861-mascarello-roma-volks-17230-ano-2011-completo-cod-41-_JM#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=035ddffd-a66f-430d-b844-5f631e82c437
https://veiculo.mercadolivre.com.br/MLB-3938555861-mascarello-roma-volks-17230-ano-2011-completo-cod-41-_JM#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=5abd4b52-3093-48a8-96ed-da81bec28ed6
https://veiculo.mercadolivre.com.br/MLB-3938611461-mercedes-1724-caio-apache-ano-201819-37-lugares-susp-ar-_JM#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=f5aa6a79-68b0-4450-8fc8-332062610092
https://veiculo.mercadolivre.com.br/MLB-3938611461-mercedes-1724-caio-apache-ano-201819-37-lugares-susp-ar-_JM#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=8a7c1133-b345-4cba-9b22-148b0796f8dc
